ANIMAL_ID,AGE,FEED_INTAKE,WEIGHT_NA,WEIGHT
5525,178,"2,335",NA,
5525,179,"2,02",98,98
5525,180,"2,971",NA,
5525,181,"2,232",NA,
5525,182,"1,901",NA,
5525,183,"1,821",NA,
5525,184,"2,666",NA,
5525,185,"1,568",NA,
5525,186,"2,624",102,102
5525,187,"2,582",NA,
5525,188,"2,594",NA,
5525,189,"1,668",NA,
5525,190,"2,672",NA,
5525,191,"1,781",NA,
5525,192,"2,224",NA,
5525,193,"2,046",105,105
5525,194,"2,161",NA,
5525,195,"2,698",NA,
5525,196,"0,747",NA,
5525,217,"0,531",NA,
5526,67,"2,639",27,27
5526,68,"1,923",NA,
5526,69,"3,133",NA,
5526,70,"2,458",NA,
5526,71,"2,426",NA,
5526,72,"2,348",NA,
5526,73,"2,201",NA,
5526,74,"1,928",28,28
5526,75,"2,372",NA,
5526,76,"2,648",NA,
5526,77,"2,275",NA,
5526,78,"2,176",NA,
5526,79,"2,635",NA,
5526,80,"2,727",NA,
5526,81,"2,837",30,30
5526,82,"1,647",NA,
5526,83,"2,745",NA,
5526,84,"3,088",NA,
5526,85,"3,653",NA,
5526,86,"2,278",NA,
5526,87,"3,036",NA,
5526,88,"1,833",34,34
5526,89,"2,584",NA,
5526,90,"2,576",NA,
5526,91,"2,813",NA,
5526,92,"2,11",NA,
5526,93,"1,077",NA,
5526,94,"1,644",NA,
5526,95,"0,688",36,36
5526,96,"0,834",NA,
5526,97,"0,915",NA,
5526,98,"0,927",NA,
5526,99,"1,212",NA,
5526,100,"1,325",NA,
5526,101,"1,359",NA,
5526,102,"1,354",NA,
5526,103,"1,959",NA,
5526,104,"1,355",NA,
5526,105,"0,958",NA,
5526,106,"1,166",NA,
5526,107,"1,025",NA,
5526,108,"1,166",NA,
5526,109,"0,882",NA,
5526,110,"1,253",40,40
5526,111,"0,959",NA,
5526,112,"1,506",NA,
5526,113,"1,494",NA,
5526,114,"1,416",NA,
5526,115,"1,855",NA,
5526,116,"1,426",NA,
5526,117,"1,695",44,44
5526,118,"1,562",NA,
5526,119,"1,642",NA,
5526,120,"0,891",NA,
5526,121,"1,745",NA,
5526,122,"1,721",NA,
5526,123,"1,338",47,47
5526,124,"1,325",NA,
5526,125,"1,298",NA,
5526,126,"1,726",NA,
5526,127,"2,013",NA,
5526,128,"1,234",NA,
5526,129,"2,047",NA,
5526,130,"1,527",51,51
5526,131,"1,645",NA,
5526,132,"1,604",NA,
5526,133,"1,299",NA,
5526,134,"1,936",NA,
5526,135,"2,019",NA,
5526,136,"1,809",NA,
5526,137,"1,733",53,53
5526,138,"1,5",NA,
5526,139,"1,685",NA,
5526,140,"1,503",NA,
5526,141,"2,145",NA,
5526,142,"1,84",NA,
5526,143,"2,108",NA,
5526,144,"1,839",57,57
5526,145,"1,466",NA,
5526,146,"2,019",NA,
5526,147,"1,871",NA,
5526,148,"2,229",NA,
5526,149,"1,84",NA,
5526,150,"1,966",NA,
5526,151,"1,256",62,62
5526,152,"2,202",NA,
5526,153,"1,674",NA,
5526,154,"1,864",NA,
5526,155,"1,838",NA,
5526,156,"1,956",NA,
5526,157,"1,71",NA,
5526,158,"2,08",70,70
5526,159,"1,694",NA,
5526,160,"1,504",NA,
5526,161,"2,134",NA,
5526,162,"2,21",NA,
5526,163,"1,952",NA,
5526,164,"1,63",NA,
5526,165,"0,928",71,71
5526,166,"1,222",NA,
5526,167,"1,22",NA,
5526,168,"1,578",NA,
5526,169,"1,496",NA,
5526,170,"0,915",NA,
5526,171,"1,218",NA,
5526,172,"1,007",70,70
5526,173,"1,984",NA,
5526,174,"2,551",NA,
5526,175,"1,617",NA,
5526,176,"1,587",NA,
5526,177,"1,246",NA,
5526,178,"1,876",NA,
5526,179,"1,541",77,77
5526,180,"1,75",NA,
5526,181,"1,609",NA,
5526,182,"1,313",NA,
5526,183,"1,755",NA,
5526,184,"1,412",NA,
5526,185,"1,909",NA,
5526,186,"2,008",80,80
5526,187,"1,557",NA,
5526,188,"2,238",NA,
5526,189,"2,115",NA,
5526,190,"1,794",NA,
5526,191,"1,778",NA,
5526,192,"2,071",NA,
5526,193,"2,036",83,83
5526,194,"1,832",NA,
5526,195,"1,931",NA,
5526,196,"2,211",NA,
5526,197,"2,489",NA,
5526,198,"2,9",NA,
5526,199,"2,883",NA,
5526,200,"2,085",94,94
5526,201,"2,567",NA,
5526,202,"3,016",NA,
5526,203,"2,641",NA,
5526,204,"2,618",NA,
5526,205,"3,189",NA,
5526,206,"3,117",NA,
5526,207,"2,878",101,101
5526,208,"3,447",103,103
5526,209,"3,377",NA,
5526,210,"2,518",NA,
5526,211,"2,354",NA,
5526,212,"2,264",NA,
5526,213,"1,161",NA,
5526,214,"3,386",NA,
5526,215,"3,977",NA,
5526,217,"0,296",NA,
5527,68,"0,04",NA,
5527,69,"0,605",NA,
5527,70,"0,497",NA,
5527,71,"0,894",NA,
5527,72,"0,36",NA,
5527,73,"0,602",NA,
5527,74,"0,804",22,22
5527,75,"0,856",NA,
5527,76,"1,007",NA,
5527,77,"0,918",NA,
5527,78,"1,09",NA,
5527,79,"0,88",NA,
5527,80,"1,247",NA,
5527,81,"1,063",26,26
5527,82,"1,131",NA,
5527,83,"1,119",NA,
5527,84,"1,539",NA,
5527,85,"1,021",NA,
5527,86,"1,332",NA,
5527,87,"1,507",NA,
5527,88,"1,144",29,29
5527,89,"1,225",NA,
5527,90,"1,35",NA,
5527,91,"1,621",NA,
5527,92,"1,043",NA,
5527,93,"1,259",NA,
5527,94,"1,215",NA,
5527,95,"1,489",31,31
5527,96,"1,379",NA,
5527,97,"1,161",NA,
5527,98,"0,785",NA,
5527,99,"1,444",NA,
5527,100,"1,014",NA,
5527,101,"1,122",NA,
5527,102,"0,8",33,33
5527,103,"0,717",NA,
5527,104,"0,784",NA,
5527,105,"0,646",NA,
5527,106,"0,519",NA,
5527,107,"0,98",NA,
5527,108,"1,403",NA,
5527,109,"1,383",NA,
5527,110,"1,017",34,34
5527,111,"0,793",NA,
5527,112,"0,88",NA,
5527,113,"0,861",NA,
5527,114,"1,545",NA,
5527,115,"1,32",NA,
5527,116,"1,403",NA,
5527,117,"1,51",37,37
5527,118,"1,662",NA,
5527,119,"2,054",NA,
5527,120,"1,584",NA,
5527,121,"1,72",NA,
5527,122,"1,961",NA,
5527,123,"1,412",42,42
5527,124,"1,473",NA,
5527,125,"1,759",NA,
5527,126,"1,58",NA,
5527,127,"1,838",NA,
5527,128,"1,31",NA,
5527,129,"1,904",NA,
5527,130,"1,099",45,45
5527,131,"1,757",NA,
5527,132,"1,796",NA,
5527,133,"1,673",NA,
5527,134,"1,951",NA,
5527,135,"1,27",NA,
5527,136,"2,023",NA,
5527,137,"1,99",52,52
5527,138,"1,55",NA,
5527,139,"2,331",NA,
5527,140,"1,967",NA,
5527,141,"2,234",NA,
5527,142,"1,528",NA,
5527,143,"1,932",NA,
5527,144,"2,178",57,57
5527,145,"2,473",NA,
5527,146,"2,158",NA,
5527,147,"2,362",NA,
5527,148,"2,076",NA,
5527,149,"2,216",NA,
5527,150,"2,186",NA,
5527,151,"2,149",65,65
5527,152,"1,168",NA,
5527,153,"2,313",NA,
5527,154,"2,118",NA,
5527,155,"2,881",NA,
5527,156,"1,232",NA,
5527,157,"3,209",NA,
5527,158,"1,919",71,71
5527,159,"2,308",NA,
5527,160,"1,715",NA,
5527,161,"2,737",NA,
5527,162,"2,405",NA,
5527,163,"2,851",NA,
5527,164,"2,653",NA,
5527,165,"2,327",77,77
5527,166,"2,218",NA,
5527,167,"1,969",NA,
5527,168,"2,671",NA,
5527,169,"2,931",NA,
5527,170,"1,832",NA,
5527,171,"2,957",NA,
5527,172,"2,121",83,83
5527,173,"2,275",NA,
5527,174,"2,448",NA,
5527,175,"1,062",NA,
5527,176,"2,383",NA,
5527,177,"2,621",NA,
5527,178,"2,29",NA,
5527,179,"3,119",86,86
5527,180,"2,496",NA,
5527,181,"2,112",NA,
5527,182,"2,3",NA,
5527,183,"3,169",NA,
5527,184,"1,715",NA,
5527,185,"2,21",NA,
5527,186,"1,572",90,90
5527,187,"3,058",NA,
5527,188,"1,433",NA,
5527,189,"2,551",NA,
5527,190,"2,225",NA,
5527,191,"1,148",NA,
5527,192,"2,128",NA,
5527,193,"2,183",95,95
5527,194,"2,269",NA,
5527,195,"1,235",NA,
5527,196,"3,292",NA,
5527,197,"2,107",NA,
5527,198,"2,637",NA,
5527,199,"3,421",NA,
5527,200,"2,902",104,104
5527,201,"3,084",NA,
5527,202,"2,503",NA,
5527,203,"3,383",NA,
5527,204,"2,713",NA,
5527,205,"1,527",NA,
5527,206,"2,151",NA,
5527,207,"2,597",105,105
5527,208,"1,736",106,106
5527,209,"2,276",NA,
5527,210,"1,805",NA,
5527,211,"2,434",NA,
5527,212,"2,36",NA,
5527,213,"2,487",NA,
5527,214,"2,809",NA,
5527,215,"1,925",NA,
5527,217,"0,04",NA,
5567,68,"1,712",25,25
5567,69,"2,093",NA,
5567,70,"1,981",NA,
5567,71,"1,238",NA,
5567,72,"2,135",NA,
5567,73,"1,877",NA,
5567,74,"1,225",NA,
5567,75,"0,63",26,26
5567,76,"0,999",NA,
5567,77,"0,951",NA,
5567,78,"1,34",NA,
5567,79,"1,054",NA,
5567,80,"1,237",NA,
5567,81,"1,407",NA,
5567,82,"0,831",29,29
5567,83,"1,404",NA,
5567,84,"1,366",NA,
5567,85,"1,308",NA,
5567,86,"1,357",NA,
5567,87,"1,107",NA,
5567,88,"1,401",NA,
5567,89,"1,417",NA,
5567,90,"1,797",35,35
5567,91,"1,316",NA,
5567,92,"2,034",NA,
5567,93,"1,955",NA,
5567,94,"1,945",NA,
5567,95,"2,053",NA,
5567,96,"1,267",NA,
5567,97,"1,801",41,41
5567,98,"1,334",NA,
5567,99,"2,347",NA,
5567,100,"1,354",NA,
5567,101,"2,33",NA,
5567,102,"2,051",NA,
5567,103,"2,059",46,46
5567,104,"2,083",NA,
5567,105,"1,486",NA,
5567,106,"2,111",NA,
5567,107,"1,757",NA,
5567,108,"2,192",NA,
5567,109,"2,11",NA,
5567,110,"1,583",53,53
5567,111,"2,22",NA,
5567,112,"2,361",NA,
5567,113,"2,264",NA,
5567,114,"2,003",NA,
5567,115,"2,448",NA,
5567,116,"2,18",NA,
5567,117,"1,616",59,59
5567,118,"2,236",NA,
5567,119,"2,109",NA,
5567,120,"1,89",NA,
5567,121,"2,552",NA,
5567,122,"2,088",NA,
5567,123,"1,89",NA,
5567,124,"2,702",66,66
5567,125,"1,735",NA,
5567,126,"2,035",NA,
5567,127,"2,27",NA,
5567,128,"2,27",NA,
5567,129,"2,16",NA,
5567,130,"2,386",NA,
5567,131,"1,856",73,73
5567,132,"2,025",NA,
5567,133,"2,609",NA,
5567,134,"2,012",NA,
5567,135,"2,477",NA,
5567,136,"1,166",NA,
5567,137,"2,237",NA,
5567,138,"2,348",77,77
5567,139,"2,283",NA,
5567,140,"1,762",NA,
5567,141,"2,972",NA,
5567,142,"1,683",NA,
5567,143,"3,276",NA,
5567,144,"2,602",NA,
5567,145,"2,133",86,86
5567,146,"3,114",NA,
5567,147,"1,845",NA,
5567,148,"1,985",NA,
5567,149,"2,432",NA,
5567,150,"0,632",NA,
5567,151,"1,125",NA,
5567,152,"2,737",89,89
5567,153,"2,707",NA,
5567,154,"1,811",NA,
5567,155,"2,834",NA,
5567,156,"0,953",NA,
5567,157,"0,705",NA,
5567,158,"1,756",NA,
5567,159,"0,804",90,90
5567,160,"0,974",NA,
5567,161,"1,455",NA,
5567,162,"1,953",NA,
5567,163,"1,488",NA,
5567,164,"2,694",NA,
5567,165,"2,271",NA,
5567,166,"1,157",97,97
5567,167,"2,187",NA,
5567,168,"2,318",NA,
5567,169,"1,502",NA,
5567,170,"2,905",NA,
5567,171,"1,179",NA,
5567,172,"1,454",NA,
5567,173,"3,089",99,99
5567,174,"2,846",NA,
5567,175,"1,542",NA,
5567,176,"3,025",NA,
5567,177,"2,52",NA,
5567,178,"0,116",NA,
5567,179,"2,657",NA,
5567,180,"0,494",100,100
5567,181,"3,489",NA,
5567,182,"1,456",NA,
5567,183,"3,121",NA,
5567,184,"0,608",NA,
5567,185,"1,98",NA,
5567,186,"3,877",NA,
5567,187,"2,372",108,108
5567,188,"2,804",NA,
5567,189,"2,674",NA,
5567,190,"2,504",NA,
5567,191,"2,862",NA,
5567,192,"2,15",NA,
5567,193,"0,014",NA,
5567,194,"2,748",109,109
5567,195,"0,734",NA,
5567,196,"1,715",NA,
5567,197,"3,367",NA,
5567,198,"2,54",NA,
5567,199,"2,852",NA,
5567,200,"4,261",NA,
5567,201,"3,083",NA,
5567,202,"2,866",120,120
5567,203,"3,328",NA,
5567,204,"0,22",NA,
5568,68,"3,185",27,27
5568,69,"2,85",NA,
5568,70,"3,348",NA,
5568,71,"2,409",NA,
5568,72,"3,462",NA,
5568,73,"3,635",NA,
5568,74,"3,107",NA,
5568,75,"1,025",29,29
5568,76,"0,938",NA,
5568,77,"0,477",NA,
5568,78,"0,654",NA,
5568,79,"1,298",NA,
5568,80,"0,862",NA,
5568,81,"0,972",NA,
5568,82,"1,076",31,31
5568,83,"1,249",NA,
5568,84,"1,213",NA,
5568,85,"0,707",NA,
5568,86,"1,356",NA,
5568,87,"0,968",NA,
5568,88,"1,332",NA,
5568,89,"1,336",NA,
5568,90,"1,325",37,37
5568,91,"1,582",NA,
5568,92,"1,148",NA,
5568,93,"1,513",NA,
5568,94,"1,404",NA,
5568,95,"1,565",NA,
5568,96,"1,43",NA,
5568,97,"1,757",41,41
5568,98,"1,394",NA,
5568,99,"2,217",NA,
5568,100,"1,535",NA,
5568,101,"1,829",NA,
5568,102,"1,835",NA,
5568,103,"1,91",45,45
5568,104,"0,209",NA,
5568,105,"2,379",NA,
5568,106,"2,27",NA,
5568,107,"2,421",NA,
5568,108,"2,324",NA,
5568,109,"2,808",NA,
5568,110,"2,405",54,54
5568,111,"2,12",NA,
5568,112,"2,28",NA,
5568,113,"2,001",NA,
5568,114,"2,263",NA,
5568,115,"2,356",NA,
5568,116,"3,042",NA,
5568,117,"2,371",60,60
5568,118,"1,757",NA,
5568,119,"2,896",NA,
5568,120,"2,724",NA,
5568,121,"2,935",NA,
5568,122,"2,88",NA,
5568,123,"2,359",NA,
5568,124,"3,085",68,68
5568,125,"2,333",NA,
5568,126,"2,492",NA,
5568,127,"2,241",NA,
5568,128,"2,655",NA,
5568,129,"2,515",NA,
5568,130,"2,49",NA,
5568,131,"3,066",NA,
5568,132,"2,855",NA,
5568,133,"3,072",NA,
5568,134,"2,721",NA,
5568,135,"3,085",NA,
5568,136,"2,587",NA,
5568,137,"2,295",NA,
5568,138,"3,397",88,88
5568,139,"2,966",NA,
5568,140,"3,358",NA,
5568,141,"2,641",NA,
5568,142,"2,742",NA,
5568,143,"2,871",NA,
5568,144,"2,892",NA,
5568,145,"2,924",95,95
5568,146,"2,633",NA,
5568,147,"2,362",NA,
5568,148,"2,951",NA,
5568,149,"2,442",NA,
5568,150,"2,637",NA,
5568,151,"2,721",NA,
5568,152,"2,709",NA,
5568,153,"2,246",NA,
5568,154,"2,764",NA,
5568,155,"2,539",NA,
5568,156,"2,591",NA,
5568,157,"2,468",NA,
5568,158,"2,468",NA,
5568,159,"2,133",NA,
5568,160,"2,22",NA,
5568,161,"2,471",NA,
5568,162,"2,271",NA,
5568,163,"3,063",NA,
5568,164,"2,961",NA,
5568,165,"2,744",NA,
5568,166,"2,767",NA,
5568,167,"2,934",NA,
5568,168,"2,56",NA,
5568,169,"3,382",NA,
5568,170,"2,97",NA,
5568,171,"2,477",NA,
5568,172,"2,633",NA,
5568,173,"2,188",121,121
5568,174,"1,823",NA,
5568,175,"1,831",NA,
5568,176,"2,491",NA,
5568,177,"2,097",NA,
5568,178,"2,296",NA,
5568,179,"2,378",NA,
5568,180,"2,177",NA,
5568,181,"2,457",NA,
5568,182,"2,93",NA,
5568,183,"2,174",NA,
5568,184,"2,428",NA,
5568,185,"2,607",NA,
5568,186,"1,901",NA,
5568,187,"1,799",NA,
5568,188,"2,778",NA,
5568,189,"2,615",NA,
5568,190,"2,883",NA,
5568,191,"2,724",NA,
5568,192,"2,621",NA,
5568,193,"2,354",NA,
5568,194,"2,874",136,136
5568,195,"2,75",NA,
5568,196,"1,24",NA,
5570,68,"1,816",23,23
5570,69,"0,698",NA,
5570,70,"2,267",NA,
5570,71,"2,459",NA,
5570,72,"1,694",NA,
5570,73,"2,342",NA,
5570,74,"2,463",NA,
5570,75,"0,974",25,25
5570,76,"0,501",NA,
5570,77,"0,42",NA,
5570,78,"1,188",NA,
5570,79,"1,088",NA,
5570,80,"1,421",NA,
5570,81,"1,354",NA,
5570,82,"1,807",28,28
5570,83,"1,619",NA,
5570,84,"0,794",NA,
5570,85,"0,591",NA,
5570,86,"1,235",NA,
5570,87,"1,12",NA,
5570,88,"1,192",NA,
5570,89,"0,913",NA,
5570,90,"0,611",32,32
5570,91,"0,879",NA,
5570,92,"0,69",NA,
5570,93,"0,902",NA,
5570,94,"0,954",NA,
5570,95,"0,862",NA,
5570,96,"0,801",NA,
5570,97,"0,879",35,35
5570,98,"1,184",NA,
5570,99,"0,948",NA,
5570,100,"1,075",NA,
5570,101,"1,088",NA,
5570,102,"1,035",NA,
5570,103,"1,101",35,35
5570,104,"1,039",NA,
5570,105,"1,035",NA,
5570,106,"1,261",NA,
5570,107,"1,442",NA,
5570,108,"1,685",NA,
5570,109,"1,189",NA,
5570,110,"1,722",42,42
5570,111,"1,176",NA,
5570,112,"1,447",NA,
5570,113,"1,548",NA,
5570,114,"1,437",NA,
5570,115,"1,766",NA,
5570,116,"1,684",NA,
5570,117,"1,91",44,44
5570,118,"1,425",NA,
5570,119,"1,662",NA,
5570,120,"1,916",NA,
5570,121,"1,903",NA,
5570,122,"1,412",NA,
5570,123,"1,933",NA,
5570,124,"1,491",47,47
5570,125,"1,835",NA,
5570,126,"2,088",NA,
5570,127,"1,782",NA,
5570,128,"2,302",NA,
5570,129,"2,449",NA,
5570,130,"2,053",NA,
5570,131,"2,545",55,55
5570,132,"2,485",NA,
5570,133,"2,165",NA,
5570,134,"2,003",NA,
5570,135,"1,929",NA,
5570,136,"2,354",NA,
5570,137,"1,911",NA,
5570,138,"2,251",62,62
5570,139,"2,32",NA,
5570,140,"2,601",NA,
5570,141,"2,257",NA,
5570,142,"2,57",NA,
5570,143,"2,538",NA,
5570,144,"2,474",NA,
5570,145,"2,652",69,69
5570,146,"1,235",NA,
5570,147,"2,349",NA,
5570,148,"2,363",NA,
5570,149,"2,02",NA,
5570,150,"1,22",NA,
5570,151,"1,184",NA,
5570,152,"2,056",71,71
5570,153,"2,767",NA,
5570,154,"2,024",NA,
5570,155,"1,819",NA,
5570,156,"1,97",NA,
5570,157,"2,222",NA,
5570,158,"2,197",NA,
5570,159,"2,607",79,79
5570,160,"2,578",NA,
5570,161,"2,788",NA,
5570,162,"2,674",NA,
5570,163,"2,07",NA,
5570,164,"3,395",NA,
5570,165,"2,197",NA,
5570,166,"3,071",86,86
5570,167,"2,574",NA,
5570,168,"1,601",NA,
5570,169,"2,001",NA,
5570,170,"3,481",NA,
5570,171,"2,099",NA,
5570,172,"2,126",NA,
5570,173,"1,809",91,91
5570,174,"1,695",NA,
5570,175,"2,504",NA,
5570,176,"2,375",NA,
5570,177,"2,436",NA,
5570,178,"2,372",NA,
5570,179,"2,082",NA,
5570,180,"0,07",95,95
5570,181,"2,919",NA,
5570,182,"2,087",NA,
5570,183,"2,253",NA,
5570,184,"2,772",NA,
5570,185,"3,174",NA,
5570,186,"3,008",NA,
5570,187,"2,669",102,102
5570,188,"2,818",NA,
5570,189,"2,807",NA,
5570,190,"1,989",NA,
5570,191,"2,686",NA,
5570,192,"2,546",NA,
5570,193,"1,176",NA,
5570,194,"3,31",104,104
5570,195,"1,168",NA,
5570,196,"3,378",NA,
5570,197,"3,535",NA,
5570,198,"4,363",NA,
5570,199,"5,146",NA,
5570,200,"3,057",NA,
5570,201,"4,952",NA,
5570,202,"4,529",123,123
5570,203,"4,385",NA,
5573,68,"1,779",22,22
5573,69,"1,569",NA,
5573,70,"1,753",NA,
5573,71,"1,533",NA,
5573,72,"1,407",NA,
5573,73,"1,827",NA,
5573,74,"2,088",NA,
5573,75,"1,406",23,23
5573,77,"0,79",NA,
5573,78,"0,56",NA,
5573,79,"0,624",NA,
5573,80,"1,039",NA,
5573,81,"0,823",NA,
5573,82,"1,361",26,26
5573,83,"1,346",NA,
5573,84,"0,864",NA,
5573,85,"1,496",NA,
5573,86,"1,322",NA,
5573,87,"1,333",NA,
5573,88,"1,025",NA,
5573,89,"1,26",NA,
5573,90,"0,927",30,30
5573,91,"1,383",NA,
5573,92,"1,285",NA,
5573,93,"1,138",NA,
5573,94,"1,35",NA,
5573,95,"1,595",NA,
5573,96,"0,976",NA,
5573,97,"0,819",33,33
5573,98,"1,311",NA,
5573,99,"1,279",NA,
5573,100,"1,306",NA,
5573,101,"1,264",NA,
5573,102,"1,571",NA,
5573,103,"1,397",36,36
5573,104,"1,567",NA,
5573,105,"1,507",NA,
5573,106,"1,002",NA,
5573,107,"1,232",NA,
5573,108,"1,278",NA,
5573,109,"1,067",NA,
5573,110,"1,154",38,38
5573,111,"1,341",NA,
5573,112,"1,533",NA,
5573,113,"1,497",NA,
5573,114,"1,921",NA,
5573,115,"1,3",NA,
5573,116,"1,751",NA,
5573,117,"1,208",42,42
5573,118,"1,566",NA,
5573,119,"1,37",NA,
5573,120,"1,832",NA,
5573,121,"1,473",NA,
5573,122,"1,761",NA,
5573,123,"1,53",NA,
5573,124,"1,733",45,45
5573,125,"1,47",NA,
5573,126,"1,03",NA,
5573,127,"1,388",NA,
5573,128,"1,654",NA,
5573,129,"1,14",NA,
5573,130,"1,679",NA,
5573,131,"1,247",50,50
5573,132,"2,151",NA,
5573,133,"2,493",NA,
5573,134,"2,014",NA,
5573,135,"2,172",NA,
5573,136,"1,706",NA,
5573,137,"1,549",NA,
5573,138,"1,85",59,59
5573,139,"2,284",NA,
5573,140,"2,259",NA,
5573,141,"2,523",NA,
5573,142,"2,078",NA,
5573,143,"2,009",NA,
5573,144,"2,501",NA,
5573,145,"1,728",65,65
5573,146,"2,003",NA,
5573,147,"2,199",NA,
5573,148,"2,16",NA,
5573,149,"1,703",NA,
5573,150,"1,451",NA,
5573,151,"1,801",NA,
5573,152,"1,607",67,67
5573,153,"2,588",NA,
5573,154,"1,12",NA,
5573,155,"2,184",NA,
5573,156,"2,055",NA,
5573,157,"2,258",NA,
5573,158,"2,542",NA,
5573,159,"2,186",74,74
5573,160,"2,654",NA,
5573,161,"2,159",NA,
5573,162,"2,584",NA,
5573,163,"2,044",NA,
5573,164,"2,672",NA,
5573,165,"3,437",NA,
5573,166,"2,749",83,83
5573,167,"2,536",NA,
5573,168,"1,962",NA,
5573,169,"3,195",NA,
5573,170,"2,633",NA,
5573,171,"2,835",NA,
5573,172,"2,885",NA,
5573,173,"3,482",90,90
5573,174,"2,16",NA,
5573,175,"3,289",NA,
5573,176,"1,906",NA,
5573,177,"3,192",NA,
5573,178,"4,035",NA,
5573,179,"1,08",NA,
5573,180,"0,953",95,95
5573,181,"3,333",NA,
5573,182,"2,317",NA,
5573,183,"4,308",NA,
5573,184,"2,111",NA,
5573,185,"2,987",NA,
5573,186,"1,78",NA,
5573,187,"2,676",100,100
5573,188,"3,38",NA,
5573,189,"3,482",NA,
5573,190,"3,055",NA,
5573,191,"3,894",NA,
5573,192,"2,9",NA,
5573,193,"2,12",NA,
5573,194,"3,682",106,106
5573,195,"0,624",NA,
5573,196,"3,41",NA,
5573,197,"3,177",NA,
5573,198,"4,302",NA,
5573,199,"4,474",NA,
5573,200,"4,224",NA,
5573,201,"4,606",NA,
5573,202,"4,954",122,122
5573,203,"3,506",NA,
5573,204,"1,25",NA,
5595,68,"2,969",24,24
5595,69,"2,556",NA,
5595,70,"2,118",NA,
5595,71,"2,843",NA,
5595,72,"2,948",NA,
5595,73,"1,968",NA,
5595,74,"3,076",NA,
5595,75,"0,741",25,25
5595,76,"0,898",NA,
5595,77,"1,293",NA,
5595,78,"1,044",NA,
5595,79,"1,342",NA,
5595,80,"0,735",NA,
5595,81,"1,379",NA,
5595,82,"1,324",29,29
5595,83,"1,579",NA,
5595,84,"1,205",NA,
5595,85,"1,717",NA,
5595,86,"1,338",NA,
5595,87,"1,262",NA,
5595,88,"1,559",NA,
5595,89,"1,123",NA,
5595,90,"1,721",33,33
5595,91,"1,311",NA,
5595,92,"0,862",NA,
5595,93,"1,236",NA,
5595,94,"1,332",NA,
5595,95,"1,305",NA,
5595,96,"1,358",NA,
5595,97,"1,909",37,37
5595,98,"1,489",NA,
5595,99,"1,568",NA,
5595,100,"1,636",NA,
5595,101,"1,615",NA,
5595,102,"1,972",NA,
5595,103,"1,54",41,41
5595,104,"1,725",NA,
5595,105,"1,884",NA,
5595,106,"1,616",NA,
5595,107,"2,001",NA,
5595,108,"1,636",NA,
5595,109,"1,816",NA,
5595,110,"1,689",47,47
5595,111,"1,984",NA,
5595,112,"1,932",NA,
5595,113,"1,615",NA,
5595,114,"2,206",NA,
5595,115,"1,65",NA,
5595,116,"1,956",NA,
5595,117,"1,818",51,51
5595,118,"2,236",NA,
5595,119,"1,897",NA,
5595,120,"1,333",NA,
5595,121,"2,037",NA,
5595,122,"1,683",NA,
5595,123,"1,774",NA,
5595,124,"2,377",57,57
5595,125,"1,778",NA,
5595,126,"2,221",NA,
5595,127,"2,291",NA,
5595,128,"2,225",NA,
5595,129,"2,395",NA,
5595,130,"2,064",NA,
5595,131,"1,69",63,63
5595,132,"2,213",NA,
5595,133,"2,837",NA,
5595,134,"2,344",NA,
5595,135,"2,2",NA,
5595,136,"1,649",NA,
5595,137,"1,528",NA,
5595,138,"2,214",69,69
5595,139,"1,948",NA,
5595,140,"2,071",NA,
5595,141,"1,634",NA,
5595,142,"2,325",NA,
5595,143,"2,361",NA,
5595,144,"2,638",NA,
5595,145,"1,859",74,74
5595,146,"2,4",NA,
5595,147,"1,894",NA,
5595,148,"2,303",NA,
5595,149,"2,069",NA,
5595,150,"0,933",NA,
5595,151,"1,261",NA,
5595,152,"1,593",78,78
5595,153,"1,416",NA,
5595,154,"2,019",NA,
5595,155,"2,279",NA,
5595,156,"1,559",NA,
5595,157,"1,568",NA,
5595,158,"2,526",NA,
5595,159,"2,665",83,83
5595,160,"2,235",NA,
5595,161,"2,16",NA,
5595,162,"2,323",NA,
5595,163,"2,295",NA,
5595,164,"2,505",NA,
5595,165,"2,904",NA,
5595,166,"1,596",89,89
5595,167,"2,078",NA,
5595,168,"1,884",NA,
5595,169,"3,021",NA,
5595,170,"1,407",NA,
5595,171,"2,415",NA,
5595,172,"1,148",NA,
5595,173,"3,081",93,93
5595,174,"2,403",NA,
5595,175,"2,417",NA,
5595,176,"1,849",NA,
5595,177,"2,977",NA,
5595,178,"1,725",NA,
5595,179,"2,262",NA,
5595,180,"0,131",99,99
5595,181,"2,849",NA,
5595,182,"2,867",NA,
5595,183,"2,889",NA,
5595,184,"1,974",NA,
5595,185,"2,432",NA,
5595,186,"2,173",NA,
5595,187,"2,68",99,99
5595,188,"2,616",NA,
5595,189,"2,577",NA,
5595,190,"1,839",NA,
5595,191,"2,39",NA,
5595,192,"3,167",NA,
5595,193,"0,931",NA,
5595,194,"3,153",104,104
5595,195,"3,2",NA,
5595,196,"0,754",NA,
5595,197,"2,755",NA,
5595,198,"4,204",NA,
5595,199,"2,912",NA,
5595,200,"3,341",NA,
5595,201,"2,842",NA,
5595,202,"3,432",116,116
5595,203,"3,013",NA,
5595,204,"2,602",NA,
5595,205,"2,121",NA,
5595,206,"4,962",NA,
5595,207,"3,237",NA,
